freq_ghz,S21_dB,S11_dB
3.360000,-0.127042,-15.401737
3.365000,-0.103080,-16.297535
3.370000,-0.081340,-17.315410
3.375000,-0.061934,-18.489488
3.380000,-0.044973,-19.870797
3.385000,-0.030566,-21.540696
3.390000,-0.018821,-23.640904
3.395000,-0.009840,-26.452859
3.400000,-0.003724,-30.669584
3.405000,-0.000569,-38.829073
3.410000,-0.000465,-39.706375
3.415000,-0.003497,-30.942700
3.420000,-0.009744,-26.495243
3.425000,-0.019278,-23.536775
3.430000,-0.032164,-21.320239
3.435000,-0.048457,-19.548484
3.440000,-0.068206,-18.073681
3.445000,-0.091450,-16.811662
3.450000,-0.118219,-15.709963
3.455000,-0.148533,-14.733675
3.460000,-0.182403,-13.858396
3.465000,-0.219832,-13.066393
3.470000,-0.260809,-12.344369
3.475000,-0.305317,-11.682096
3.480000,-0.353328,-11.071525
3.485000,-0.404805,-10.506211
3.490000,-0.459702,-9.980900
3.495000,-0.517964,-9.491255
3.500000,-0.579528,-9.033641
3.505000,-0.644323,-8.604985
3.510000,-0.712272,-8.202656
3.515000,-0.783289,-7.824383
3.520000,-0.857285,-7.468187
3.525000,-0.934163,-7.132330
3.530000,-1.013823,-6.815278
3.535000,-1.096160,-6.515662
3.540000,-1.181066,-6.232259
3.545000,-1.268431,-5.963965
3.550000,-1.358141,-5.709782
3.555000,-1.450083,-5.468802
3.560000,-1.544139,-5.240196
3.565000,-1.640196,-5.023204
3.570000,-1.738136,-4.817127
3.575000,-1.837845,-4.621319
3.580000,-1.939208,-4.435184
3.585000,-2.042113,-4.258166
3.590000,-2.146448,-4.089751
3.595000,-2.252104,-3.929458
3.600000,-2.358974,-3.776840
3.605000,-2.466955,-3.631477
3.610000,-2.575943,-3.492976
3.615000,-2.685842,-3.360970
3.620000,-2.796554,-3.235113
3.625000,-2.907987,-3.115081
3.630000,-3.020053,-3.000569
3.635000,-3.132664,-2.891289
3.640000,-3.245738,-2.786972
3.645000,-3.359195,-2.687362
3.650000,-3.472958,-2.592218
3.655000,-3.586955,-2.501315
3.660000,-3.701115,-2.414439
3.665000,-3.815370,-2.331387
3.670000,-3.929658,-2.251968
3.675000,-4.043916,-2.176003
3.680000,-4.158086,-2.103321
3.685000,-4.272113,-2.033761
3.690000,-4.385944,-1.967171
3.695000,-4.499528,-1.903406
3.700000,-4.612818,-1.842330
3.705000,-4.725767,-1.783815
3.710000,-4.838331,-1.727738
3.715000,-4.950471,-1.673984
3.720000,-5.062146,-1.622443
3.725000,-5.173318,-1.573011
3.730000,-5.283952,-1.525591
3.735000,-5.394014,-1.480088
3.740000,-5.503471,-1.436416
3.745000,-5.612292,-1.394491
3.750000,-5.720447,-1.354232
3.755000,-5.827908,-1.315566
3.760000,-5.934648,-1.278420
3.765000,-6.040639,-1.242728
3.770000,-6.145858,-1.208425
3.775000,-6.250279,-1.175450
3.780000,-6.353878,-1.143746
3.785000,-6.456634,-1.113257
3.790000,-6.558523,-1.083932
3.795000,-6.659524,-1.055721
3.800000,-6.759615,-1.028578
3.805000,-6.858776,-1.002457
3.810000,-6.956986,-0.977317
3.815000,-7.054224,-0.953118
3.820000,-7.150471,-0.929820
3.825000,-7.245706,-0.907389
3.830000,-7.339908,-0.885789
3.835000,-7.433058,-0.864988
3.840000,-7.525136,-0.844955
3.845000,-7.616120,-0.825661
3.850000,-7.705989,-0.807076
3.855000,-7.794723,-0.789175
3.860000,-7.882299,-0.771933
3.865000,-7.968696,-0.755325
3.870000,-8.053890,-0.739329
3.875000,-8.137857,-0.723922
3.880000,-8.220574,-0.709086
3.885000,-8.302014,-0.694800
3.890000,-8.382151,-0.681046
3.895000,-8.460959,-0.667807
3.900000,-8.538408,-0.655066
3.905000,-8.614469,-0.642808
3.910000,-8.689111,-0.631019
3.915000,-8.762300,-0.619684
3.920000,-8.834002,-0.608791
3.925000,-8.904182,-0.598328
3.930000,-8.972801,-0.588283
3.935000,-9.039818,-0.578647
3.940000,-9.105192,-0.569409
3.945000,-9.168878,-0.560561
3.950000,-9.230827,-0.552095
3.955000,-9.290991,-0.544003
3.960000,-9.349316,-0.536279
3.965000,-9.405745,-0.528917
3.970000,-9.460218,-0.521911
3.975000,-9.512672,-0.515259
3.980000,-9.563038,-0.508955
3.985000,-9.611244,-0.502999
3.990000,-9.657214,-0.497388
3.995000,-9.700864,-0.492121
4.000000,-9.742107,-0.487198
4.005000,-9.780849,-0.482622
4.010000,-9.816989,-0.478394
4.015000,-9.850419,-0.474518
4.020000,-9.881024,-0.470998
4.025000,-9.908680,-0.467841
4.030000,-9.933254,-0.465055
4.035000,-9.954602,-0.462649
4.040000,-9.972570,-0.460633
4.045000,-9.986992,-0.459023
4.050000,-9.997689,-0.457832
4.055000,-10.004466,-0.457079
4.060000,-10.007115,-0.456785
4.065000,-10.005408,-0.456974
4.070000,-9.999101,-0.457675
4.075000,-9.987927,-0.458918
4.080000,-9.971597,-0.460742
4.085000,-9.949796,-0.463189
4.090000,-9.922184,-0.466308
4.095000,-9.888387,-0.470155
4.100000,-9.848000,-0.474797
4.105000,-9.800583,-0.480308
4.110000,-9.745653,-0.486778
4.115000,-9.682686,-0.494307
4.120000,-9.611109,-0.503016
4.125000,-9.530303,-0.513043
4.130000,-9.439591,-0.524552
4.135000,-9.338243,-0.537736
4.140000,-9.225475,-0.552821
4.145000,-9.100448,-0.570074
4.150000,-8.962278,-0.589812
4.155000,-8.810047,-0.612407
4.160000,-8.642833,-0.638301
4.165000,-8.459747,-0.668008
4.170000,-8.260009,-0.702129
4.175000,-8.043053,-0.741343
4.180000,-7.808705,-0.786394
4.185000,-7.557453,-0.838046
4.190000,-7.290855,-0.896965
4.195000,-7.012152,-0.963505
4.200000,-6.727153,-1.037294
4.210000,-6.181936,-1.196914
4.220000,-5.804418,-1.323908
4.230000,-5.853160,-1.306667
4.240000,-6.595320,-1.073557
4.250000,-8.074870,-0.735446
4.260000,-10.072892,-0.449551
4.270000,-12.330259,-0.261684
4.280000,-14.692661,-0.149967
4.290000,-17.106114,-0.085396
4.300000,-19.577650,-0.048131
4.310000,-22.152609,-0.026537
4.320000,-24.912663,-0.014035
4.330000,-27.996473,-0.006894
4.340000,-31.666876,-0.002960
4.350000,-36.546145,-0.000962
4.360000,-44.991293,-0.000138
