freq_ghz,S21_dB,S11_dB
6.790000,-26.762770,-0.009152
6.795000,-27.147517,-0.008374
6.800000,-27.562359,-0.007609
6.805000,-28.011314,-0.006860
6.810000,-28.499230,-0.006129
6.815000,-29.032026,-0.005420
6.820000,-29.617039,-0.004735
6.825000,-30.263515,-0.004078
6.830000,-30.983345,-0.003454
6.835000,-31.792187,-0.002865
6.840000,-32.711259,-0.002316
6.845000,-33.770345,-0.001813
6.850000,-35.013159,-0.001359
6.855000,-36.507722,-0.000961
6.860000,-38.368634,-0.000623
6.865000,-40.812746,-0.000351
6.870000,-44.335120,-0.000151
6.875000,-50.578537,-0.000030
6.880000,-72.787111,0.000007
6.885000,-49.138492,-0.000046
6.890000,-43.314432,-0.000196
6.895000,-39.798469,-0.000449
6.900000,-37.258960,-0.000811
6.905000,-35.263244,-0.001289
6.910000,-33.615553,-0.001886
6.915000,-32.210566,-0.002609
6.920000,-30.985118,-0.003461
6.925000,-29.898372,-0.004447
6.930000,-28.922427,-0.005569
6.935000,-28.037399,-0.006829
6.940000,-27.228633,-0.008229
6.945000,-26.485030,-0.009768
6.950000,-25.797990,-0.011444
6.955000,-25.160718,-0.013256
6.960000,-24.567751,-0.015198
6.965000,-24.014633,-0.017266
6.970000,-23.497674,-0.019453
6.975000,-23.013781,-0.021751
6.980000,-22.560328,-0.024151
6.985000,-22.135057,-0.026642
6.990000,-21.736005,-0.029214
6.995000,-21.361446,-0.031854
7.000000,-21.009846,-0.034550
7.005000,-20.679824,-0.037288
7.010000,-20.370128,-0.040056
7.015000,-20.079611,-0.042840
7.020000,-19.807214,-0.045626
7.025000,-19.551950,-0.048403
7.030000,-19.312894,-0.051157
7.035000,-19.089177,-0.053877
7.040000,-18.879976,-0.056552
7.045000,-18.684509,-0.059173
7.050000,-18.502032,-0.061729
7.055000,-18.331837,-0.064214
7.060000,-18.173248,-0.066620
7.065000,-18.025618,-0.068942
7.070000,-17.888331,-0.071174
7.075000,-17.760799,-0.073313
7.080000,-17.642461,-0.075356
7.085000,-17.532782,-0.077301
7.090000,-17.431252,-0.079146
7.095000,-17.337389,-0.080892
7.100000,-17.250733,-0.082538
7.105000,-17.170848,-0.084086
7.110000,-17.097322,-0.085537
7.115000,-17.029765,-0.086892
7.120000,-16.967809,-0.088154
7.125000,-16.911108,-0.089326
7.130000,-16.859333,-0.090409
7.135000,-16.812177,-0.091408
7.140000,-16.769351,-0.092324
7.145000,-16.730584,-0.093162
7.150000,-16.695621,-0.093925
7.155000,-16.664223,-0.094615
7.160000,-16.636168,-0.095236
7.165000,-16.611245,-0.095792
7.170000,-16.589260,-0.096284
7.175000,-16.570031,-0.096718
7.180000,-16.553386,-0.097095
7.185000,-16.539167,-0.097418
7.190000,-16.527225,-0.097691
7.195000,-16.517422,-0.097915
7.200000,-16.509630,-0.098094
7.205000,-16.503728,-0.098230
7.210000,-16.499603,-0.098326
7.215000,-16.497153,-0.098383
7.220000,-16.496280,-0.098405
7.225000,-16.496895,-0.098392
7.230000,-16.498912,-0.098347
7.235000,-16.502254,-0.098271
7.240000,-16.506849,-0.098167
7.245000,-16.512629,-0.098036
7.250000,-16.519531,-0.097880
7.255000,-16.527497,-0.097699
